JSON,CUTOFF,QUERY_ID,QUERY_TEXT,SKIP_TIME_NANO_SECONDS
nspl_large_record_(1.2GB),64,12,$.data[0:1200000][*],97034423
nspl_large_record_(1.2GB),128,12,$.data[0:1200000][*],97034423
nspl_large_record_(1.2GB),256,12,$.data[0:1200000][*],97034423
nspl_large_record_(1.2GB),512,12,$.data[0:1200000][*],96454496
nspl_large_record_(1.2GB),1024,12,$.data[0:1200000][*],9291.4
nspl_large_record_(1.2GB),2048,12,$.data[0:1200000][*],9291.4
nspl_large_record_(1.2GB),0,13,$.data[0:1300000][*],79591738
nspl_large_record_(1.2GB),64,13,$.data[0:1300000][*],79591648.4
nspl_large_record_(1.2GB),128,13,$.data[0:1300000][*],79591648.4
nspl_large_record_(1.2GB),256,13,$.data[0:1300000][*],79591648.4
nspl_large_record_(1.2GB),512,13,$.data[0:1300000][*],79118589
nspl_large_record_(1.2GB),1024,13,$.data[0:1300000][*],9091.8
nspl_large_record_(1.2GB),2048,13,$.data[0:1300000][*],9091.8
nspl_large_record_(1.2GB),0,14,$.data[0:1400000][*],62102261
nspl_large_record_(1.2GB),64,14,$.data[0:1400000][*],62102195.6
nspl_large_record_(1.2GB),128,14,$.data[0:1400000][*],62102195.6
nspl_large_record_(1.2GB),256,14,$.data[0:1400000][*],62102195.6
nspl_large_record_(1.2GB),512,14,$.data[0:1400000][*],61736711.6
nspl_large_record_(1.2GB),1024,14,$.data[0:1400000][*],9319.8
nspl_large_record_(1.2GB),2048,14,$.data[0:1400000][*],9319.8
nspl_large_record_(1.2GB),0,15,$.data[0:1500000][*],44606396.8
nspl_large_record_(1.2GB),64,15,$.data[0:1500000][*],44606324.4
nspl_large_record_(1.2GB),128,15,$.data[0:1500000][*],44606324.4
nspl_large_record_(1.2GB),256,15,$.data[0:1500000][*],44606324.4
nspl_large_record_(1.2GB),512,15,$.data[0:1500000][*],44349387.8
nspl_large_record_(1.2GB),1024,15,$.data[0:1500000][*],9251
nspl_large_record_(1.2GB),2048,15,$.data[0:1500000][*],9251
nspl_large_record_(1.2GB),0,16,$.data[0:1600000][*],27089289
nspl_large_record_(1.2GB),64,16,$.data[0:1600000][*],27089223.6
nspl_large_record_(1.2GB),128,16,$.data[0:1600000][*],27089223.6
nspl_large_record_(1.2GB),256,16,$.data[0:1600000][*],27089223.6
nspl_large_record_(1.2GB),512,16,$.data[0:1600000][*],26941132.8
nspl_large_record_(1.2GB),1024,16,$.data[0:1600000][*],9385.8
nspl_large_record_(1.2GB),2048,16,$.data[0:1600000][*],9385.8
nspl_large_record_(1.2GB),0,17,$.data[*],166651258.8
nspl_large_record_(1.2GB),64,17,$.data[*],165673009.2
nspl_large_record_(1.2GB),128,17,$.data[*],9194.2
nspl_large_record_(1.2GB),256,17,$.data[*],9194.2
nspl_large_record_(1.2GB),512,17,$.data[*],9194.2
nspl_large_record_(1.2GB),1024,17,$.data[*],9194.2
nspl_large_record_(1.2GB),2048,17,$.data[*],9194.2
nspl_large_record_(1.2GB),0,18,$..id,0
nspl_large_record_(1.2GB),64,18,$..id,0
nspl_large_record_(1.2GB),128,18,$..id,0
nspl_large_record_(1.2GB),256,18,$..id,0
nspl_large_record_(1.2GB),512,18,$..id,0
nspl_large_record_(1.2GB),1024,18,$..id,0
nspl_large_record_(1.2GB),2048,18,$..id,0
twitter_large_record_(843MB),0,1,$[*].user..url.*,110511924
twitter_large_record_(843MB),64,1,$[*].user..url.*,108545049.4
twitter_large_record_(843MB),128,1,$[*].user..url.*,108545049.4
twitter_large_record_(843MB),256,1,$[*].user..url.*,108545049.4
twitter_large_record_(843MB),512,1,$[*].user..url.*,105771081
twitter_large_record_(843MB),1024,1,$[*].user..url.*,103269655.4
twitter_large_record_(843MB),2048,1,$[*].user..url.*,101905523.8
twitter_large_record_(843MB),0,2,$[1:150000]..user,5651330.4
twitter_large_record_(843MB),64,2,$[1:150000]..user,5627780.6
twitter_large_record_(843MB),128,2,$[1:150000]..user,5627780.6
twitter_large_record_(843MB),256,2,$[1:150000]..user,5627780.6
twitter_large_record_(843MB),512,2,$[1:150000]..user,5627780.6
twitter_large_record_(843MB),1024,2,$[1:150000]..user,5627780.6
twitter_large_record_(843MB),2048,2,$[1:150000]..user,5619861.4
twitter_large_record_(843MB),0,3,$[1:140000]..user,15996409.4
twitter_large_record_(843MB),64,3,$[1:140000]..user,15931031.4
twitter_large_record_(843MB),128,3,$[1:140000]..user,15931031.4
twitter_large_record_(843MB),256,3,$[1:140000]..user,15931031.4
twitter_large_record_(843MB),512,3,$[1:140000]..user,15931031.4
twitter_large_record_(843MB),1024,3,$[1:140000]..user,15931031.4
twitter_large_record_(843MB),2048,3,$[1:140000]..user,15906203.2
twitter_large_record_(843MB),0,4,$[1:130000]..user,26146134.6
twitter_large_record_(843MB),64,4,$[1:130000]..user,26038168.4
twitter_large_record_(843MB),128,4,$[1:130000]..user,26038168.4
twitter_large_record_(843MB),256,4,$[1:130000]..user,26038168.4
twitter_large_record_(843MB),512,4,$[1:130000]..user,26038168.4
twitter_large_record_(843MB),1024,4,$[1:130000]..user,26038168.4
twitter_large_record_(843MB),2048,4,$[1:130000]..user,25990749.6
twitter_large_record_(843MB),0,5,$[1:120000]..user,36183138.2
twitter_large_record_(843MB),64,5,$[1:120000]..user,36027653.2
twitter_large_record_(843MB),128,5,$[1:120000]..user,36027653.2
twitter_large_record_(843MB),256,5,$[1:120000]..user,36027653.2
twitter_large_record_(843MB),512,5,$[1:120000]..user,36027653.2
twitter_large_record_(843MB),1024,5,$[1:120000]..user,36027653.2
twitter_large_record_(843MB),2048,5,$[1:120000]..user,35959956
twitter_large_record_(843MB),0,6,$[1:110000]..user,46271763.2
twitter_large_record_(843MB),64,6,$[1:110000]..user,46069176.6
twitter_large_record_(843MB),128,6,$[1:110000]..user,46069176.6
twitter_large_record_(843MB),256,6,$[1:110000]..user,46069176.6
twitter_large_record_(843MB),512,6,$[1:110000]..user,46069176.6
twitter_large_record_(843MB),1024,6,$[1:110000]..user,46069176.6
twitter_large_record_(843MB),2048,6,$[1:110000]..user,45977564.4
twitter_large_record_(843MB),0,7,$[1:100000]..user,56436776.6
twitter_large_record_(843MB),64,7,$[1:100000]..user,56189249.6
twitter_large_record_(843MB),128,7,$[1:100000]..user,56189249.6
twitter_large_record_(843MB),256,7,$[1:100000]..user,56189249.6
twitter_large_record_(843MB),512,7,$[1:100000]..user,56189249.6
twitter_large_record_(843MB),1024,7,$[1:100000]..user,56189249.6
twitter_large_record_(843MB),2048,7,$[1:100000]..user,56071717.6
twitter_large_record_(843MB),0,8,$[1:90000]..user,66179541.4
twitter_large_record_(843MB),64,8,$[1:90000]..user,65885030.2
twitter_large_record_(843MB),128,8,$[1:90000]..user,65885030.2
twitter_large_record_(843MB),256,8,$[1:90000]..user,65885030.2
twitter_large_record_(843MB),512,8,$[1:90000]..user,65885030.2
twitter_large_record_(843MB),1024,8,$[1:90000]..user,65885030.2
twitter_large_record_(843MB),2048,8,$[1:90000]..user,65744662.8
twitter_large_record_(843MB),0,9,$[1:80000]..user,76123975.4
twitter_large_record_(843MB),64,9,$[1:80000]..user,75793532
twitter_large_record_(843MB),128,9,$[1:80000]..user,75793532
twitter_large_record_(843MB),256,9,$[1:80000]..user,75793532
twitter_large_record_(843MB),512,9,$[1:80000]..user,75793532
twitter_large_record_(843MB),1024,9,$[1:80000]..user,75793532
twitter_large_record_(843MB),2048,9,$[1:80000]..user,75626097.2
twitter_large_record_(843MB),0,10,$[1:70000]..user,86334213.8
twitter_large_record_(843MB),64,10,$[1:70000]..user,85977533
twitter_large_record_(843MB),128,10,$[1:70000]..user,85977533
twitter_large_record_(843MB),256,10,$[1:70000]..user,85977533
twitter_large_record_(843MB),512,10,$[1:70000]..user,85977533
twitter_large_record_(843MB),1024,10,$[1:70000]..user,85977533
twitter_large_record_(843MB),2048,10,$[1:70000]..user,85786081
twitter_large_record_(843MB),0,11,$[1:60000]..user,96543311.8
twitter_large_record_(843MB),64,11,$[1:60000]..user,96159926.6
twitter_large_record_(843MB),128,11,$[1:60000]..user,96159926.6
twitter_large_record_(843MB),256,11,$[1:60000]..user,96159926.6
twitter_large_record_(843MB),512,11,$[1:60000]..user,96159926.6
twitter_large_record_(843MB),1024,11,$[1:60000]..user,96159926.6
twitter_large_record_(843MB),2048,11,$[1:60000]..user,95945415.2
twitter_large_record_(843MB),0,12,$[1:50000]..user,107109446
twitter_large_record_(843MB),64,12,$[1:50000]..user,106703530.2
twitter_large_record_(843MB),128,12,$[1:50000]..user,106703530.2
twitter_large_record_(843MB),256,12,$[1:50000]..user,106703530.2
twitter_large_record_(843MB),512,12,$[1:50000]..user,106703530.2
twitter_large_record_(843MB),1024,12,$[1:50000]..user,106703530.2
twitter_large_record_(843MB),2048,12,$[1:50000]..user,106461092.8
twitter_large_record_(843MB),0,13,$[1:40000]..user,117484928.6
twitter_large_record_(843MB),64,13,$[1:40000]..user,117060615.6
twitter_large_record_(843MB),128,13,$[1:40000]..user,117060615.6
twitter_large_record_(843MB),256,13,$[1:40000]..user,117060615.6
twitter_large_record_(843MB),512,13,$[1:40000]..user,117060615.6
twitter_large_record_(843MB),1024,13,$[1:40000]..user,117060615.6
twitter_large_record_(843MB),2048,13,$[1:40000]..user,116798132.4
twitter_large_record_(843MB),0,14,$[1:30000]..user,127956221.4
twitter_large_record_(843MB),64,14,$[1:30000]..user,127516353.8
twitter_large_record_(843MB),128,14,$[1:30000]..user,127516353.8
twitter_large_record_(843MB),256,14,$[1:30000]..user,127516353.8
twitter_large_record_(843MB),512,14,$[1:30000]..user,127516353.8
twitter_large_record_(843MB),1024,14,$[1:30000]..user,127516353.8
twitter_large_record_(843MB),2048,14,$[1:30000]..user,127229862.6
twitter_large_record_(843MB),0,15,$[1:20000]..user,138349277.4
twitter_large_record_(843MB),64,15,$[1:20000]..user,137893123
twitter_large_record_(843MB),128,15,$[1:20000]..user,137893123
twitter_large_record_(843MB),256,15,$[1:20000]..user,137893123
twitter_large_record_(843MB),512,15,$[1:20000]..user,137893123
twitter_large_record_(843MB),1024,15,$[1:20000]..user,137893123
twitter_large_record_(843MB),2048,15,$[1:20000]..user,137575083.8
twitter_large_record_(843MB),0,16,$[1:10000]..user,148497864.2
twitter_large_record_(843MB),64,16,$[1:10000]..user,148018892.6
twitter_large_record_(843MB),128,16,$[1:10000]..user,148018892.6
twitter_large_record_(843MB),256,16,$[1:10000]..user,148018892.6
twitter_large_record_(843MB),512,16,$[1:10000]..user,148018892.6
twitter_large_record_(843MB),1024,16,$[1:10000]..user,148018892.6
twitter_large_record_(843MB),2048,16,$[1:10000]..user,147674670.4
twitter_large_record_(843MB),0,17,$[*].user.profile_sidebar_border_color,135250034
twitter_large_record_(843MB),64,17,$[*].user.profile_sidebar_border_color,133297170.2
twitter_large_record_(843MB),128,17,$[*].user.profile_sidebar_border_color,133297170.2
twitter_large_record_(843MB),256,17,$[*].user.profile_sidebar_border_color,133297170.2
twitter_large_record_(843MB),512,17,$[*].user.profile_sidebar_border_color,123199296.6
twitter_large_record_(843MB),1024,17,$[*].user.profile_sidebar_border_color,104205317.8
twitter_large_record_(843MB),2048,17,$[*].user.profile_sidebar_border_color,102834241
twitter_large_record_(843MB),0,18,$[*].user.profile_image_url_https,128026885.4
twitter_large_record_(843MB),64,18,$[*].user.profile_image_url_https,126068129.6
twitter_large_record_(843MB),128,18,$[*].user.profile_image_url_https,126068129.6
twitter_large_record_(843MB),256,18,$[*].user.profile_image_url_https,121263900
twitter_large_record_(843MB),512,18,$[*].user.profile_image_url_https,107331836
twitter_large_record_(843MB),1024,18,$[*].user.profile_image_url_https,104747445.8
twitter_large_record_(843MB),2048,18,$[*].user.profile_image_url_https,103363368.4
twitter_large_record_(843MB),0,19,$[*].retweeted_status.filter_level,180424456.4
twitter_large_record_(843MB),64,19,$[*].retweeted_status.filter_level,166147818.4
twitter_large_record_(843MB),128,19,$[*].retweeted_status.filter_level,165571709.2
twitter_large_record_(843MB),256,19,$[*].retweeted_status.filter_level,158566630.6
twitter_large_record_(843MB),512,19,$[*].retweeted_status.filter_level,140940997.6
twitter_large_record_(843MB),1024,19,$[*].retweeted_status.filter_level,127588118
twitter_large_record_(843MB),2048,19,$[*].retweeted_status.filter_level,36967798
twitter_large_record_(843MB),0,20,$[*].retweeted_status.user.name,168458193.2
twitter_large_record_(843MB),64,20,$[*].retweeted_status.user.name,163196624.8
twitter_large_record_(843MB),128,20,$[*].retweeted_status.user.name,163069376.6
twitter_large_record_(843MB),256,20,$[*].retweeted_status.user.name,160303984
twitter_large_record_(843MB),512,20,$[*].retweeted_status.user.name,144384560.2
twitter_large_record_(843MB),1024,20,$[*].retweeted_status.user.name,134049629
twitter_large_record_(843MB),2048,20,$[*].retweeted_status.user.name,45334941.8
twitter_large_record_(843MB),0,21,$[*].user.created_at,146261910.8
twitter_large_record_(843MB),64,21,$[*].user.created_at,144303080
twitter_large_record_(843MB),128,21,$[*].user.created_at,144303080
twitter_large_record_(843MB),256,21,$[*].user.created_at,144303080
twitter_large_record_(843MB),512,21,$[*].user.created_at,141481189.4
twitter_large_record_(843MB),1024,21,$[*].user.created_at,111854852.6
twitter_large_record_(843MB),2048,21,$[*].user.created_at,102569331.6
twitter_large_record_(843MB),0,22,$[*].retweeted_status.id,167218348.8
twitter_large_record_(843MB),64,22,$[*].retweeted_status.id,164834503
twitter_large_record_(843MB),128,22,$[*].retweeted_status.id,164705434.6
twitter_large_record_(843MB),256,22,$[*].retweeted_status.id,161956140.2
twitter_large_record_(843MB),512,22,$[*].retweeted_status.id,151206543.8
twitter_large_record_(843MB),1024,22,$[*].retweeted_status.id,144742791.8
twitter_large_record_(843MB),2048,22,$[*].retweeted_status.id,93221888.6
twitter_large_record_(843MB),0,23,$[*].user.screen_name,157280450.2
twitter_large_record_(843MB),64,23,$[*].user.screen_name,155327749.4
twitter_large_record_(843MB),128,23,$[*].user.screen_name,155327749.4
twitter_large_record_(843MB),256,23,$[*].user.screen_name,155327749.4
twitter_large_record_(843MB),512,23,$[*].user.screen_name,152517128.6
twitter_large_record_(843MB),1024,23,$[*].user.screen_name,148345379
twitter_large_record_(843MB),2048,23,$[*].user.screen_name,102743318.2
twitter_large_record_(843MB),0,24,$[*].source,151603248.8
twitter_large_record_(843MB),64,24,$[*].source,149655193.8
twitter_large_record_(843MB),128,24,$[*].source,149655193.8
twitter_large_record_(843MB),256,24,$[*].source,149655193.8
twitter_large_record_(843MB),512,24,$[*].source,149655193.8
twitter_large_record_(843MB),1024,24,$[*].source,149655193.8
twitter_large_record_(843MB),2048,24,$[*].source,146156171
twitter_large_record_(843MB),0,25,$[*].id,157753249.6
twitter_large_record_(843MB),64,25,$[*].id,157319887
twitter_large_record_(843MB),128,25,$[*].id,157319887
twitter_large_record_(843MB),256,25,$[*].id,157319887
twitter_large_record_(843MB),512,25,$[*].id,157319887
twitter_large_record_(843MB),1024,25,$[*].id,157319887
twitter_large_record_(843MB),2048,25,$[*].id,156637155
twitter_large_record_(843MB),0,26,$[*].geo,158169871
twitter_large_record_(843MB),64,26,$[*].geo,156156949.2
twitter_large_record_(843MB),128,26,$[*].geo,156156949.2
twitter_large_record_(843MB),256,26,$[*].geo,156156949.2
twitter_large_record_(843MB),512,26,$[*].geo,153271854.6
twitter_large_record_(843MB),1024,26,$[*].geo,150783665
twitter_large_record_(843MB),2048,26,$[*].geo,102818146.6
twitter_large_record_(843MB),0,27,$[*].retweeted_status[*],156121140.6
twitter_large_record_(843MB),64,27,$[*].retweeted_status[*],130081584.6
twitter_large_record_(843MB),128,27,$[*].retweeted_status[*],126694490.8
twitter_large_record_(843MB),256,27,$[*].retweeted_status[*],115094462.2
twitter_large_record_(843MB),512,27,$[*].retweeted_status[*],101719806.6
twitter_large_record_(843MB),1024,27,$[*].retweeted_status[*],84679094.2
twitter_large_record_(843MB),2048,27,$[*].retweeted_status[*],23664023
twitter_large_record_(843MB),0,28,$[*]..id,0
twitter_large_record_(843MB),64,28,$[*]..id,0
twitter_large_record_(843MB),128,28,$[*]..id,0
twitter_large_record_(843MB),256,28,$[*]..id,0
twitter_large_record_(843MB),512,28,$[*]..id,0
twitter_large_record_(843MB),1024,28,$[*]..id,0
twitter_large_record_(843MB),2048,28,$[*]..id,0
twitter_large_record_(843MB),0,200,$[*].entities..symbols[*],157709671.6
twitter_large_record_(843MB),64,200,$[*].entities..symbols[*],155709031.6
twitter_large_record_(843MB),128,200,$[*].entities..symbols[*],148660858
twitter_large_record_(843MB),256,200,$[*].entities..symbols[*],142760739.8
twitter_large_record_(843MB),512,200,$[*].entities..symbols[*],142143452
twitter_large_record_(843MB),1024,200,$[*].entities..symbols[*],139817970.2
twitter_large_record_(843MB),2048,200,$[*].entities..symbols[*],89923660
twitter_large_record_(843MB),0,201,$[*].entities..url,158377644.2
twitter_large_record_(843MB),64,201,$[*].entities..url,156377796.4
twitter_large_record_(843MB),128,201,$[*].entities..url,149296080.4
twitter_large_record_(843MB),256,201,$[*].entities..url,143382395.2
twitter_large_record_(843MB),512,201,$[*].entities..url,142760792.4
twitter_large_record_(843MB),1024,201,$[*].entities..url,140420315
twitter_large_record_(843MB),2048,201,$[*].entities..url,90205463.6
twitter_large_record_(843MB),0,202,$[*].entities.symbols[*],209716469.6
twitter_large_record_(843MB),64,202,$[*].entities.symbols[*],181007698.2
twitter_large_record_(843MB),128,202,$[*].entities.symbols[*],158441667.8
twitter_large_record_(843MB),256,202,$[*].entities.symbols[*],148109986.8
twitter_large_record_(843MB),512,202,$[*].entities.symbols[*],145261787.8
twitter_large_record_(843MB),1024,202,$[*].entities.symbols[*],140035615
twitter_large_record_(843MB),2048,202,$[*].entities.symbols[*],89899165.4
twitter_large_record_(843MB),0,203,$[*].entities.symbols[1],209843971.2
twitter_large_record_(843MB),64,203,$[*].entities.symbols[1],181092142.4
twitter_large_record_(843MB),128,203,$[*].entities.symbols[1],158512193.2
twitter_large_record_(843MB),256,203,$[*].entities.symbols[1],148169169.2
twitter_large_record_(843MB),512,203,$[*].entities.symbols[1],145317178.2
twitter_large_record_(843MB),1024,203,$[*].entities.symbols[1],140100061.4
twitter_large_record_(843MB),2048,203,$[*].entities.symbols[1],89928529.6
twitter_large_record_(843MB),0,204,$[*].entities.urls[*].display_url,193474353.8
twitter_large_record_(843MB),64,204,$[*].entities.urls[*].display_url,173461728
twitter_large_record_(843MB),128,204,$[*].entities.urls[*].display_url,159239751.2
twitter_large_record_(843MB),256,204,$[*].entities.urls[*].display_url,148227715.8
twitter_large_record_(843MB),512,204,$[*].entities.urls[*].display_url,146263923.4
twitter_large_record_(843MB),1024,204,$[*].entities.urls[*].display_url,140831915.8
twitter_large_record_(843MB),2048,204,$[*].entities.urls[*].display_url,90112867.4
twitter_large_record_(843MB),0,205,$[*].timestamp_ms,168008466.2
twitter_large_record_(843MB),64,205,$[*].timestamp_ms,165586545.8
twitter_large_record_(843MB),128,205,$[*].timestamp_ms,165463611.8
twitter_large_record_(843MB),256,205,$[*].timestamp_ms,156903671
twitter_large_record_(843MB),512,205,$[*].timestamp_ms,146844527.2
twitter_large_record_(843MB),1024,205,$[*].timestamp_ms,140678984.8
twitter_large_record_(843MB),2048,205,$[*].timestamp_ms,91007917.4
walmart_large_record_(995MB),0,0,$.category,181557728.2
walmart_large_record_(995MB),64,0,$.category,181557728.2
walmart_large_record_(995MB),128,0,$.category,181557728.2
walmart_large_record_(995MB),256,0,$.category,181557728.2
walmart_large_record_(995MB),512,0,$.category,181557728.2
walmart_large_record_(995MB),1024,0,$.category,181557728.2
walmart_large_record_(995MB),2048,0,$.category,181557728.2
walmart_large_record_(995MB),0,1,$.items[*].itemId,199044073.2
walmart_large_record_(995MB),64,1,$.items[*].itemId,199043789.4
walmart_large_record_(995MB),128,1,$.items[*].itemId,199043789.4
walmart_large_record_(995MB),256,1,$.items[*].itemId,199043789.4
walmart_large_record_(995MB),512,1,$.items[*].itemId,199043789.4
walmart_large_record_(995MB),1024,1,$.items[*].itemId,199043789.4
walmart_large_record_(995MB),2048,1,$.items[*].itemId,198449679
walmart_large_record_(995MB),0,2,$.items[*].name,195215849.4
walmart_large_record_(995MB),64,2,$.items[*].name,195215687
walmart_large_record_(995MB),128,2,$.items[*].name,195215687
walmart_large_record_(995MB),256,2,$.items[*].name,195215687
walmart_large_record_(995MB),512,2,$.items[*].name,195215687
walmart_large_record_(995MB),1024,2,$.items[*].name,195215687
walmart_large_record_(995MB),2048,2,$.items[*].name,194356079.8
walmart_large_record_(995MB),0,3,$.items[*].upc,191055133.2
walmart_large_record_(995MB),64,3,$.items[*].upc,191052390.2
walmart_large_record_(995MB),128,3,$.items[*].upc,191052259.8
walmart_large_record_(995MB),256,3,$.items[*].upc,191051307
walmart_large_record_(995MB),512,3,$.items[*].upc,191051307
walmart_large_record_(995MB),1024,3,$.items[*].upc,191051307
walmart_large_record_(995MB),2048,3,$.items[*].upc,189445667
walmart_large_record_(995MB),0,4,$.items[*].categoryPath,188393304.4
walmart_large_record_(995MB),64,4,$.items[*].categoryPath,188393054
walmart_large_record_(995MB),128,4,$.items[*].categoryPath,188393054
walmart_large_record_(995MB),256,4,$.items[*].categoryPath,188393054
walmart_large_record_(995MB),512,4,$.items[*].categoryPath,188393054
walmart_large_record_(995MB),1024,4,$.items[*].categoryPath,188393054
walmart_large_record_(995MB),2048,4,$.items[*].categoryPath,186451144
walmart_large_record_(995MB),0,5,$.items[*].salePrice,188523300
walmart_large_record_(995MB),64,5,$.items[*].salePrice,188473062
walmart_large_record_(995MB),128,5,$.items[*].salePrice,188257566.8
walmart_large_record_(995MB),256,5,$.items[*].salePrice,188114490.8
walmart_large_record_(995MB),512,5,$.items[*].salePrice,188114490.8
walmart_large_record_(995MB),1024,5,$.items[*].salePrice,188114490.8
walmart_large_record_(995MB),2048,5,$.items[*].salePrice,186585717.8
walmart_large_record_(995MB),0,6,$.items[*].longDescription,114157177.4
walmart_large_record_(995MB),64,6,$.items[*].longDescription,114146816.2
walmart_large_record_(995MB),128,6,$.items[*].longDescription,114144396
walmart_large_record_(995MB),256,6,$.items[*].longDescription,114140327.6
walmart_large_record_(995MB),512,6,$.items[*].longDescription,114140327.6
walmart_large_record_(995MB),1024,6,$.items[*].longDescription,114140327.6
walmart_large_record_(995MB),2048,6,$.items[*].longDescription,108581465.6
walmart_large_record_(995MB),0,7,$.items[*].msrp,139796676.2
walmart_large_record_(995MB),64,7,$.items[*].msrp,137424382.2
walmart_large_record_(995MB),128,7,$.items[*].msrp,137115665.2
walmart_large_record_(995MB),256,7,$.items[*].msrp,136920974.6
walmart_large_record_(995MB),512,7,$.items[*].msrp,136841418
walmart_large_record_(995MB),1024,7,$.items[*].msrp,136245052
walmart_large_record_(995MB),2048,7,$.items[*].msrp,135037294
walmart_large_record_(995MB),0,8,$.items[*].thumbnailImage,105052998.6
walmart_large_record_(995MB),64,8,$.items[*].thumbnailImage,105051860
walmart_large_record_(995MB),128,8,$.items[*].thumbnailImage,105051860
walmart_large_record_(995MB),256,8,$.items[*].thumbnailImage,105051860
walmart_large_record_(995MB),512,8,$.items[*].thumbnailImage,105051860
walmart_large_record_(995MB),1024,8,$.items[*].thumbnailImage,105051860
walmart_large_record_(995MB),2048,8,$.items[*].thumbnailImage,38741367.8
walmart_large_record_(995MB),0,9,$.items[*].mediumImage,97060768.8
walmart_large_record_(995MB),64,9,$.items[*].mediumImage,97059788.2
walmart_large_record_(995MB),128,9,$.items[*].mediumImage,97059788.2
walmart_large_record_(995MB),256,9,$.items[*].mediumImage,97059788.2
walmart_large_record_(995MB),512,9,$.items[*].mediumImage,97059788.2
walmart_large_record_(995MB),1024,9,$.items[*].mediumImage,97059279.8
walmart_large_record_(995MB),2048,9,$.items[*].mediumImage,13811724.2
walmart_large_record_(995MB),0,10,$.items[*].largeImage,89434534
walmart_large_record_(995MB),64,10,$.items[*].largeImage,89434341.6
walmart_large_record_(995MB),128,10,$.items[*].largeImage,89434341.6
walmart_large_record_(995MB),256,10,$.items[*].largeImage,89434341.6
walmart_large_record_(995MB),512,10,$.items[*].largeImage,89434341.6
walmart_large_record_(995MB),1024,10,$.items[*].largeImage,89432074.4
walmart_large_record_(995MB),2048,10,$.items[*].largeImage,6289771.6
walmart_large_record_(995MB),0,11,$.items[*].productTrackingUrl,76258223
walmart_large_record_(995MB),64,11,$.items[*].productTrackingUrl,76257844
walmart_large_record_(995MB),128,11,$.items[*].productTrackingUrl,76257844
walmart_large_record_(995MB),256,11,$.items[*].productTrackingUrl,76257844
walmart_large_record_(995MB),512,11,$.items[*].productTrackingUrl,76257844
walmart_large_record_(995MB),1024,11,$.items[*].productTrackingUrl,76243368
walmart_large_record_(995MB),2048,11,$.items[*].productTrackingUrl,4583695.4
walmart_large_record_(995MB),0,12,$.items[*].productUrl,57359133.8
walmart_large_record_(995MB),64,12,$.items[*].productUrl,57358813.6
walmart_large_record_(995MB),128,12,$.items[*].productUrl,57358813.6
walmart_large_record_(995MB),256,12,$.items[*].productUrl,57358813.6
walmart_large_record_(995MB),512,12,$.items[*].productUrl,57354312.6
walmart_large_record_(995MB),1024,12,$.items[*].productUrl,30623127.4
walmart_large_record_(995MB),2048,12,$.items[*].productUrl,3009010
walmart_large_record_(995MB),0,13,$.items[*].addToCartUrl,45521777.6
walmart_large_record_(995MB),64,13,$.items[*].addToCartUrl,41028324.6
walmart_large_record_(995MB),128,13,$.items[*].addToCartUrl,40014432.2
walmart_large_record_(995MB),256,13,$.items[*].addToCartUrl,38560614.4
walmart_large_record_(995MB),512,13,$.items[*].addToCartUrl,38462339.4
walmart_large_record_(995MB),1024,13,$.items[*].addToCartUrl,2138960.4
walmart_large_record_(995MB),2048,13,$.items[*].addToCartUrl,1026081.4
walmart_large_record_(995MB),0,14,$.items[*].isbn,9919412.4
walmart_large_record_(995MB),64,14,$.items[*].isbn,5405451
walmart_large_record_(995MB),128,14,$.items[*].isbn,4380998.6
walmart_large_record_(995MB),256,14,$.items[*].isbn,2900722.2
walmart_large_record_(995MB),512,14,$.items[*].isbn,2801848.6
walmart_large_record_(995MB),1024,14,$.items[*].isbn,2135937.2
walmart_large_record_(995MB),2048,14,$.items[*].isbn,1026572.4
walmart_large_record_(995MB),0,15,$..category,0
walmart_large_record_(995MB),64,15,$..category,0
walmart_large_record_(995MB),128,15,$..category,0
walmart_large_record_(995MB),256,15,$..category,0
walmart_large_record_(995MB),512,15,$..category,0
walmart_large_record_(995MB),1024,15,$..category,0
walmart_large_record_(995MB),2048,15,$..category,0
wiki_large_record_(1.1GB),0,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),64,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),128,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),256,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),512,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),1024,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),2048,1,$[0].id,219214411.2
wiki_large_record_(1.1GB),0,2,$[1:1000]..fr,198474741.6
wiki_large_record_(1.1GB),64,2,$[1:1000]..fr,198474741.6
wiki_large_record_(1.1GB),128,2,$[1:1000]..fr,198474741.6
wiki_large_record_(1.1GB),256,2,$[1:1000]..fr,198474741.6
wiki_large_record_(1.1GB),512,2,$[1:1000]..fr,198458285.6
wiki_large_record_(1.1GB),1024,2,$[1:1000]..fr,197625897.4
wiki_large_record_(1.1GB),2048,2,$[1:1000]..fr,193932064.8
wiki_large_record_(1.1GB),0,3,$[*].labels.*.language,389941196.4
wiki_large_record_(1.1GB),64,3,$[*].labels.*.language,226120445.2
wiki_large_record_(1.1GB),128,3,$[*].labels.*.language,195234553.4
wiki_large_record_(1.1GB),256,3,$[*].labels.*.language,183153327.6
